Year,Age at time of death,Sex,Causes of death,Value
2022,25 to 29 years,Males,Pneumonitis due to solids and liquids,0.0
2022,25 to 29 years,Females,Malignant neoplasms,3.3
2022,25 to 29 years,Females,Diabetes mellitus,0.6
2022,25 to 29 years,Females,Diseases of heart,1.2
2022,25 to 29 years,Females,Essential hypertension and hypertensive renal disease,0.0
2022,25 to 29 years,Females,Cerebrovascular diseases,0.4
2022,25 to 29 years,Females,Atherosclerosis,0.0
2022,25 to 29 years,Females,Aortic aneurysm and dissection,0.0
2022,25 to 29 years,Females,Chronic lower respiratory diseases,0.1
2022,25 to 29 years,Females,Pneumoconioses and chemical effects,0.0
2022,25 to 29 years,Females,Pneumonitis due to solids and liquids,0.0
2022,30 to 34 years,Both sexes,Malignant neoplasms,8.3
2022,30 to 34 years,Both sexes,Diabetes mellitus,0.9
2022,30 to 34 years,Both sexes,Diseases of heart,3.8
2022,30 to 34 years,Both sexes,Essential hypertension and hypertensive renal disease,0.0
2022,30 to 34 years,Both sexes,Cerebrovascular diseases,0.9
2022,30 to 34 years,Both sexes,Atherosclerosis,0.0
2022,30 to 34 years,Both sexes,Aortic aneurysm and dissection,0.2
2022,30 to 34 years,Both sexes,Chronic lower respiratory diseases,0.2
2022,30 to 34 years,Both sexes,Pneumoconioses and chemical effects,0.0
2022,30 to 34 years,Both sexes,Pneumonitis due to solids and liquids,0.1
2022,30 to 34 years,Males,Malignant neoplasms,6.7
2022,30 to 34 years,Males,Diabetes mellitus,1.3
2022,30 to 34 years,Males,Diseases of heart,5.2
2022,30 to 34 years,Males,Essential hypertension and hypertensive renal disease,0.0
2022,30 to 34 years,Males,Cerebrovascular diseases,0.9
2022,30 to 34 years,Males,Atherosclerosis,0.0
2022,30 to 34 years,Males,Aortic aneurysm and dissection,0.3
2022,30 to 34 years,Males,Chronic lower respiratory diseases,0.1
2022,30 to 34 years,Males,Pneumoconioses and chemical effects,0.0
2022,30 to 34 years,Males,Pneumonitis due to solids and liquids,0.1
2022,30 to 34 years,Females,Malignant neoplasms,9.9
2022,30 to 34 years,Females,Diabetes mellitus,0.6
2022,30 to 34 years,Females,Diseases of heart,2.3
2022,30 to 34 years,Females,Essential hypertension and hypertensive renal disease,0.0
2022,30 to 34 years,Females,Cerebrovascular diseases,0.8
2022,30 to 34 years,Females,Atherosclerosis,0.0
2022,30 to 34 years,Females,Aortic aneurysm and dissection,0.1
2022,30 to 34 years,Females,Chronic lower respiratory diseases,0.3
2022,30 to 34 years,Females,Pneumoconioses and chemical effects,0.0
2022,30 to 34 years,Females,Pneumonitis due to solids and liquids,0.1
2022,35 to 44 years,Both sexes,Malignant neoplasms,20.6
2022,35 to 44 years,Both sexes,Diabetes mellitus,2.2
2022,35 to 44 years,Both sexes,Diseases of heart,9.3
2022,35 to 44 years,Both sexes,Essential hypertension and hypertensive renal disease,0.1
2022,35 to 44 years,Both sexes,Cerebrovascular diseases,1.9
2022,35 to 44 years,Both sexes,Atherosclerosis,0.0
2022,35 to 44 years,Both sexes,Aortic aneurysm and dissection,0.4
2022,35 to 44 years,Both sexes,Chronic lower respiratory diseases,0.3
2022,35 to 44 years,Both sexes,Pneumoconioses and chemical effects,0.0
2022,35 to 44 years,Both sexes,Pneumonitis due to solids and liquids,0.2
2022,35 to 44 years,Males,Malignant neoplasms,16.9
2022,35 to 44 years,Males,Diabetes mellitus,3.0
2022,35 to 44 years,Males,Diseases of heart,12.9
2022,35 to 44 years,Males,Essential hypertension and hypertensive renal disease,0.2
2022,35 to 44 years,Males,Cerebrovascular diseases,2.3
2022,35 to 44 years,Males,Atherosclerosis,0.0
2022,35 to 44 years,Males,Aortic aneurysm and dissection,0.8
2022,35 to 44 years,Males,Chronic lower respiratory diseases,0.3
2022,35 to 44 years,Males,Pneumoconioses and chemical effects,0.0
2022,35 to 44 years,Males,Pneumonitis due to solids and liquids,0.2
2022,35 to 44 years,Females,Malignant neoplasms,24.2
2022,35 to 44 years,Females,Diabetes mellitus,1.5
2022,35 to 44 years,Females,Diseases of heart,5.7
2022,35 to 44 years,Females,Essential hypertension and hypertensive renal disease,0.1
2022,35 to 44 years,Females,Cerebrovascular diseases,1.5
2022,35 to 44 years,Females,Atherosclerosis,0.0
2022,35 to 44 years,Females,Aortic aneurysm and dissection,0.2
2022,35 to 44 years,Females,Chronic lower respiratory diseases,0.4
2022,35 to 44 years,Females,Pneumoconioses and chemical effects,0.1
2022,35 to 44 years,Females,Pneumonitis due to solids and liquids,0.2
2022,35 to 39 years,Both sexes,Malignant neoplasms,14.7
2022,35 to 39 years,Both sexes,Diabetes mellitus,1.6
2022,35 to 39 years,Both sexes,Diseases of heart,7.4
2022,35 to 39 years,Both sexes,Essential hypertension and hypertensive renal disease,0.1
2022,35 to 39 years,Both sexes,Cerebrovascular diseases,0.9
2022,35 to 39 years,Both sexes,Atherosclerosis,0.0
2022,35 to 39 years,Both sexes,Aortic aneurysm and dissection,0.5
2022,35 to 39 years,Both sexes,Chronic lower respiratory diseases,0.3
2022,35 to 39 years,Both sexes,Pneumoconioses and chemical effects,0.0
2022,35 to 39 years,Both sexes,Pneumonitis due to solids and liquids,0.1
2022,35 to 39 years,Males,Malignant neoplasms,11.6
2022,35 to 39 years,Males,Diabetes mellitus,2.0
2022,35 to 39 years,Males,Diseases of heart,9.9
2022,35 to 39 years,Males,Essential hypertension and hypertensive renal disease,0.1
2022,35 to 39 years,Males,Cerebrovascular diseases,1.0
2022,35 to 39 years,Males,Atherosclerosis,0.0
2022,35 to 39 years,Males,Aortic aneurysm and dissection,0.8
2022,35 to 39 years,Males,Chronic lower respiratory diseases,0.2
2022,35 to 39 years,Males,Pneumoconioses and chemical effects,0.0
2022,35 to 39 years,Males,Pneumonitis due to solids and liquids,0.2
2022,35 to 39 years,Females,Malignant neoplasms,17.9
2022,35 to 39 years,Females,Diabetes mellitus,1.2
2022,35 to 39 years,Females,Diseases of heart,4.9
2022,35 to 39 years,Females,Essential hypertension and hypertensive renal disease,0.1
2022,35 to 39 years,Females,Cerebrovascular diseases,0.8
2022,35 to 39 years,Females,Atherosclerosis,0.0
2022,35 to 39 years,Females,Aortic aneurysm and dissection,0.2
2022,35 to 39 years,Females,Chronic lower respiratory diseases,0.3
2022,35 to 39 years,Females,Pneumoconioses and chemical effects,0.0
2022,35 to 39 years,Females,Pneumonitis due to solids and liquids,0.0
2022,40 to 44 years,Both sexes,Malignant neoplasms,26.7
2022,40 to 44 years,Both sexes,Diabetes mellitus,3.0
2022,40 to 44 years,Both sexes,Diseases of heart,11.3
2022,40 to 44 years,Both sexes,Essential hypertension and hypertensive renal disease,0.2
2022,40 to 44 years,Both sexes,Cerebrovascular diseases,2.9
2022,40 to 44 years,Both sexes,Atherosclerosis,0.0
2022,40 to 44 years,Both sexes,Aortic aneurysm and dissection,0.3
2022,40 to 44 years,Both sexes,Chronic lower respiratory diseases,0.4
2022,40 to 44 years,Both sexes,Pneumoconioses and chemical effects,0.0
2022,40 to 44 years,Both sexes,Pneumonitis due to solids and liquids,0.2
2022,40 to 44 years,Males,Malignant neoplasms,22.5
2022,40 to 44 years,Males,Diabetes mellitus,4.1
2022,40 to 44 years,Males,Diseases of heart,16.2
2022,40 to 44 years,Males,Essential hypertension and hypertensive renal disease,0.2
2022,40 to 44 years,Males,Cerebrovascular diseases,3.7
2022,40 to 44 years,Males,Atherosclerosis,0.0
2022,40 to 44 years,Males,Aortic aneurysm and dissection,0.7
2022,40 to 44 years,Males,Chronic lower respiratory diseases,0.4
2022,40 to 44 years,Males,Pneumoconioses and chemical effects,0.0
2022,40 to 44 years,Males,Pneumonitis due to solids and liquids,0.2
2022,40 to 44 years,Females,Malignant neoplasms,30.8
2022,40 to 44 years,Females,Diabetes mellitus,1.9
2022,40 to 44 years,Females,Diseases of heart,6.6
2022,40 to 44 years,Females,Essential hypertension and hypertensive renal disease,0.1
2022,40 to 44 years,Females,Cerebrovascular diseases,2.2
2022,40 to 44 years,Females,Atherosclerosis,0.0
2022,40 to 44 years,Females,Aortic aneurysm and dissection,0.0
2022,40 to 44 years,Females,Chronic lower respiratory diseases,0.5
2022,40 to 44 years,Females,Pneumoconioses and chemical effects,0.1
2022,40 to 44 years,Females,Pneumonitis due to solids and liquids,0.2
2022,45 to 54 years,Both sexes,Malignant neoplasms,69.1
2022,45 to 54 years,Both sexes,Diabetes mellitus,6.4
2022,45 to 54 years,Both sexes,Diseases of heart,32.3
2022,45 to 54 years,Both sexes,Essential hypertension and hypertensive renal disease,0.4
2022,45 to 54 years,Both sexes,Cerebrovascular diseases,6.3
2022,45 to 54 years,Both sexes,Atherosclerosis,0.1
2022,45 to 54 years,Both sexes,Aortic aneurysm and dissection,1.3
2022,45 to 54 years,Both sexes,Chronic lower respiratory diseases,2.4
2022,45 to 54 years,Both sexes,Pneumoconioses and chemical effects,0.0
2022,45 to 54 years,Both sexes,Pneumonitis due to solids and liquids,0.6
2022,45 to 54 years,Males,Malignant neoplasms,62.5
2022,45 to 54 years,Males,Diabetes mellitus,8.9
2022,45 to 54 years,Males,Diseases of heart,49.7
2022,45 to 54 years,Males,Essential hypertension and hypertensive renal disease,0.5
2022,45 to 54 years,Males,Cerebrovascular diseases,7.6
2022,45 to 54 years,Males,Atherosclerosis,0.2
2022,45 to 54 years,Males,Aortic aneurysm and dissection,2.2
2022,45 to 54 years,Males,Chronic lower respiratory diseases,2.8
2022,45 to 54 years,Males,Pneumoconioses and chemical effects,0.1
2022,45 to 54 years,Males,Pneumonitis due to solids and liquids,0.8
2022,45 to 54 years,Females,Malignant neoplasms,75.6
2022,45 to 54 years,Females,Diabetes mellitus,3.8
2022,45 to 54 years,Females,Diseases of heart,15.2
2022,45 to 54 years,Females,Essential hypertension and hypertensive renal disease,0.3
2022,45 to 54 years,Females,Cerebrovascular diseases,5.0
2022,45 to 54 years,Females,Atherosclerosis,0.0
2022,45 to 54 years,Females,Aortic aneurysm and dissection,0.5
2022,45 to 54 years,Females,Chronic lower respiratory diseases,2.1
2022,45 to 54 years,Females,Pneumoconioses and chemical effects,0.0
2022,45 to 54 years,Females,Pneumonitis due to solids and liquids,0.4
2022,45 to 49 years,Both sexes,Malignant neoplasms,49.7
2022,45 to 49 years,Both sexes,Diabetes mellitus,4.5
2022,45 to 49 years,Both sexes,Diseases of heart,22.8
2022,45 to 49 years,Both sexes,Essential hypertension and hypertensive renal disease,0.3
2022,45 to 49 years,Both sexes,Cerebrovascular diseases,5.5
2022,45 to 49 years,Both sexes,Atherosclerosis,0.0
2022,45 to 49 years,Both sexes,Aortic aneurysm and dissection,1.0
2022,45 to 49 years,Both sexes,Chronic lower respiratory diseases,1.4
2022,45 to 49 years,Both sexes,Pneumoconioses and chemical effects,0.0
2022,45 to 49 years,Both sexes,Pneumonitis due to solids and liquids,0.6
2022,45 to 49 years,Males,Malignant neoplasms,42.1
2022,45 to 49 years,Males,Diabetes mellitus,6.0
2022,45 to 49 years,Males,Diseases of heart,33.7
2022,45 to 49 years,Males,Essential hypertension and hypertensive renal disease,0.3
2022,45 to 49 years,Males,Cerebrovascular diseases,6.3
2022,45 to 49 years,Males,Atherosclerosis,0.1
2022,45 to 49 years,Males,Aortic aneurysm and dissection,1.4
2022,45 to 49 years,Males,Chronic lower respiratory diseases,1.4
2022,45 to 49 years,Males,Pneumoconioses and chemical effects,0.0
2022,45 to 49 years,Males,Pneumonitis due to solids and liquids,0.8
2022,45 to 49 years,Females,Malignant neoplasms,57.1
2022,45 to 49 years,Females,Diabetes mellitus,3.1
2022,45 to 49 years,Females,Diseases of heart,12.1
2022,45 to 49 years,Females,Essential hypertension and hypertensive renal disease,0.2
2022,45 to 49 years,Females,Cerebrovascular diseases,4.8
2022,45 to 49 years,Females,Atherosclerosis,0.0
2022,45 to 49 years,Females,Aortic aneurysm and dissection,0.5
2022,45 to 49 years,Females,Chronic lower respiratory diseases,1.3
2022,45 to 49 years,Females,Pneumoconioses and chemical effects,0.0
2022,45 to 49 years,Females,Pneumonitis due to solids and liquids,0.3
2022,50 to 54 years,Both sexes,Malignant neoplasms,88.4
2022,50 to 54 years,Both sexes,Diabetes mellitus,8.2
2022,50 to 54 years,Both sexes,Diseases of heart,41.7
2022,50 to 54 years,Both sexes,Essential hypertension and hypertensive renal disease,0.5
2022,50 to 54 years,Both sexes,Cerebrovascular diseases,7.0
2022,50 to 54 years,Both sexes,Atherosclerosis,0.2
2022,50 to 54 years,Both sexes,Aortic aneurysm and dissection,1.7
2022,50 to 54 years,Both sexes,Chronic lower respiratory diseases,3.5
2022,50 to 54 years,Both sexes,Pneumoconioses and chemical effects,0.0
2022,50 to 54 years,Both sexes,Pneumonitis due to solids and liquids,0.6
2022,50 to 54 years,Males,Malignant neoplasms,82.8
2022,50 to 54 years,Males,Diabetes mellitus,11.9
2022,50 to 54 years,Males,Diseases of heart,65.5
2022,50 to 54 years,Males,Essential hypertension and hypertensive renal disease,0.6
2022,50 to 54 years,Males,Cerebrovascular diseases,8.8
2022,50 to 54 years,Males,Atherosclerosis,0.3
2022,50 to 54 years,Males,Aortic aneurysm and dissection,2.9
2022,50 to 54 years,Males,Chronic lower respiratory diseases,4.2
2022,50 to 54 years,Males,Pneumoconioses and chemical effects,0.1
2022,50 to 54 years,Males,Pneumonitis due to solids and liquids,0.7
2022,50 to 54 years,Females,Malignant neoplasms,94.0
2022,50 to 54 years,Females,Diabetes mellitus,4.5
2022,50 to 54 years,Females,Diseases of heart,18.3
2022,50 to 54 years,Females,Essential hypertension and hypertensive renal disease,0.4
2022,50 to 54 years,Females,Cerebrovascular diseases,5.2
2022,50 to 54 years,Females,Atherosclerosis,0.0
2022,50 to 54 years,Females,Aortic aneurysm and dissection,0.4
2022,50 to 54 years,Females,Chronic lower respiratory diseases,2.8
2022,50 to 54 years,Females,Pneumoconioses and chemical effects,0.0
2022,50 to 54 years,Females,Pneumonitis due to solids and liquids,0.5
2022,55 to 64 years,Both sexes,Malignant neoplasms,223.6
2022,55 to 64 years,Both sexes,Diabetes mellitus,16.5
2022,55 to 64 years,Both sexes,Diseases of heart,97.7
2022,55 to 64 years,Both sexes,Essential hypertension and hypertensive renal disease,1.9
2022,55 to 64 years,Both sexes,Cerebrovascular diseases,16.8
2022,55 to 64 years,Both sexes,Atherosclerosis,0.4
2022,55 to 64 years,Both sexes,Aortic aneurysm and dissection,2.5
2022,55 to 64 years,Both sexes,Chronic lower respiratory diseases,20.9
2022,55 to 64 years,Both sexes,Pneumoconioses and chemical effects,0.1
2022,55 to 64 years,Both sexes,Pneumonitis due to solids and liquids,1.8
2022,55 to 64 years,Males,Malignant neoplasms,236.4
2022,55 to 64 years,Males,Diabetes mellitus,21.9
2022,55 to 64 years,Males,Diseases of heart,146.7
2022,55 to 64 years,Males,Essential hypertension and hypertensive renal disease,2.8
2022,55 to 64 years,Males,Cerebrovascular diseases,19.0
2022,55 to 64 years,Males,Atherosclerosis,0.6
2022,55 to 64 years,Males,Aortic aneurysm and dissection,3.4
2022,55 to 64 years,Males,Chronic lower respiratory diseases,22.7
2022,55 to 64 years,Males,Pneumoconioses and chemical effects,0.2
2022,55 to 64 years,Males,Pneumonitis due to solids and liquids,2.3
2022,55 to 64 years,Females,Malignant neoplasms,211.1
2022,55 to 64 years,Females,Diabetes mellitus,11.1
2022,55 to 64 years,Females,Diseases of heart,49.8
2022,55 to 64 years,Females,Essential hypertension and hypertensive renal disease,1.0
2022,55 to 64 years,Females,Cerebrovascular diseases,14.6
2022,55 to 64 years,Females,Atherosclerosis,0.3
2022,55 to 64 years,Females,Aortic aneurysm and dissection,1.6
2022,55 to 64 years,Females,Chronic lower respiratory diseases,19.3
2022,55 to 64 years,Females,Pneumoconioses and chemical effects,0.1
2022,55 to 64 years,Females,Pneumonitis due to solids and liquids,1.3
2022,55 to 59 years,Both sexes,Malignant neoplasms,160.9
2022,55 to 59 years,Both sexes,Diabetes mellitus,12.4
2022,55 to 59 years,Both sexes,Diseases of heart,72.8
2022,55 to 59 years,Both sexes,Essential hypertension and hypertensive renal disease,1.7
2022,55 to 59 years,Both sexes,Cerebrovascular diseases,12.4
2022,55 to 59 years,Both sexes,Atherosclerosis,0.3
2022,55 to 59 years,Both sexes,Aortic aneurysm and dissection,1.6
2022,55 to 59 years,Both sexes,Chronic lower respiratory diseases,12.8
2022,55 to 59 years,Both sexes,Pneumoconioses and chemical effects,0.2
2022,55 to 59 years,Both sexes,Pneumonitis due to solids and liquids,1.0
2022,55 to 59 years,Males,Malignant neoplasms,166.9
2022,55 to 59 years,Males,Diabetes mellitus,16.7
2022,55 to 59 years,Males,Diseases of heart,110.7
2022,55 to 59 years,Males,Essential hypertension and hypertensive renal disease,2.4
2022,55 to 59 years,Males,Cerebrovascular diseases,13.7
2022,55 to 59 years,Males,Atherosclerosis,0.5
2022,55 to 59 years,Males,Aortic aneurysm and dissection,2.6
2022,55 to 59 years,Males,Chronic lower respiratory diseases,14.4
2022,55 to 59 years,Males,Pneumoconioses and chemical effects,0.2
2022,55 to 59 years,Males,Pneumonitis due to solids and liquids,1.3
2022,55 to 59 years,Females,Malignant neoplasms,154.9
2022,55 to 59 years,Females,Diabetes mellitus,8.1
2022,55 to 59 years,Females,Diseases of heart,35.4
2022,55 to 59 years,Females,Essential hypertension and hypertensive renal disease,1.0
2022,55 to 59 years,Females,Cerebrovascular diseases,11.2
2022,55 to 59 years,Females,Atherosclerosis,0.2
2022,55 to 59 years,Females,Aortic aneurysm and dissection,0.6
2022,55 to 59 years,Females,Chronic lower respiratory diseases,11.1
2022,55 to 59 years,Females,Pneumoconioses and chemical effects,0.2
2022,55 to 59 years,Females,Pneumonitis due to solids and liquids,0.8
2022,60 to 64 years,Both sexes,Malignant neoplasms,286.2
2022,60 to 64 years,Both sexes,Diabetes mellitus,20.5
2022,60 to 64 years,Both sexes,Diseases of heart,122.5
2022,60 to 64 years,Both sexes,Essential hypertension and hypertensive renal disease,2.1
