Year,Âge au décès,Sexe,Causes of death,Value
2021,75 à 84 ans,Les deux sexes,Pneumoconioses and chemical effects,3.0
2021,75 à 84 ans,Les deux sexes,Pneumonitis due to solids and liquids,21.1
2021,75 à 84 ans,Hommes,Tumeurs malignes,1386.5
2021,75 à 84 ans,Hommes,Diabète sucré,122.5
2021,75 à 84 ans,Hommes,Maladies du coeur,829.8
2021,75 à 84 ans,Hommes,Essential hypertension and hypertensive renal disease,21.2
2021,75 à 84 ans,Hommes,Cerebrovascular diseases,202.6
2021,75 à 84 ans,Hommes,Atherosclerosis,7.5
2021,75 à 84 ans,Hommes,Aortic aneurysm and dissection,27.7
2021,75 à 84 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,197.8
2021,75 à 84 ans,Hommes,Pneumoconioses and chemical effects,6.3
2021,75 à 84 ans,Hommes,Pneumonitis due to solids and liquids,29.2
2021,75 à 84 ans,Femmes,Tumeurs malignes,960.3
2021,75 à 84 ans,Femmes,Diabète sucré,81.1
2021,75 à 84 ans,Femmes,Maladies du coeur,492.7
2021,75 à 84 ans,Femmes,Essential hypertension and hypertensive renal disease,17.2
2021,75 à 84 ans,Femmes,Cerebrovascular diseases,167.1
2021,75 à 84 ans,Femmes,Atherosclerosis,4.6
2021,75 à 84 ans,Femmes,Aortic aneurysm and dissection,16.6
2021,75 à 84 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,154.9
2021,75 à 84 ans,Femmes,Pneumoconioses and chemical effects,0.3
2021,75 à 84 ans,Femmes,Pneumonitis due to solids and liquids,14.3
2021,75 à 79 ans,Les deux sexes,Tumeurs malignes,1000.2
2021,75 à 79 ans,Les deux sexes,Diabète sucré,78.5
2021,75 à 79 ans,Les deux sexes,Maladies du coeur,494.6
2021,75 à 79 ans,Les deux sexes,Essential hypertension and hypertensive renal disease,13.5
2021,75 à 79 ans,Les deux sexes,Cerebrovascular diseases,134.0
2021,75 à 79 ans,Les deux sexes,Atherosclerosis,4.8
2021,75 à 79 ans,Les deux sexes,Aortic aneurysm and dissection,17.2
2021,75 à 79 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,144.8
2021,75 à 79 ans,Les deux sexes,Pneumoconioses and chemical effects,2.6
2021,75 à 79 ans,Les deux sexes,Pneumonitis due to solids and liquids,14.8
2021,75 à 79 ans,Hommes,Tumeurs malignes,1180.9
2021,75 à 79 ans,Hommes,Diabète sucré,98.3
2021,75 à 79 ans,Hommes,Maladies du coeur,646.4
2021,75 à 79 ans,Hommes,Essential hypertension and hypertensive renal disease,15.5
2021,75 à 79 ans,Hommes,Cerebrovascular diseases,153.5
2021,75 à 79 ans,Hommes,Atherosclerosis,5.5
2021,75 à 79 ans,Hommes,Aortic aneurysm and dissection,22.2
2021,75 à 79 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,159.6
2021,75 à 79 ans,Hommes,Pneumoconioses and chemical effects,5.2
2021,75 à 79 ans,Hommes,Pneumonitis due to solids and liquids,20.7
2021,75 à 79 ans,Femmes,Tumeurs malignes,841.0
2021,75 à 79 ans,Femmes,Diabète sucré,61.1
2021,75 à 79 ans,Femmes,Maladies du coeur,360.9
2021,75 à 79 ans,Femmes,Essential hypertension and hypertensive renal disease,11.7
2021,75 à 79 ans,Femmes,Cerebrovascular diseases,116.8
2021,75 à 79 ans,Femmes,Atherosclerosis,4.1
2021,75 à 79 ans,Femmes,Aortic aneurysm and dissection,12.8
2021,75 à 79 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,131.7
2021,75 à 79 ans,Femmes,Pneumoconioses and chemical effects,0.3
2021,75 à 79 ans,Femmes,Pneumonitis due to solids and liquids,9.5
2021,80 à 84 ans,Les deux sexes,Tumeurs malignes,1392.4
2021,80 à 84 ans,Les deux sexes,Diabète sucré,132.9
2021,80 à 84 ans,Les deux sexes,Maladies du coeur,879.6
2021,80 à 84 ans,Les deux sexes,Essential hypertension and hypertensive renal disease,27.4
2021,80 à 84 ans,Les deux sexes,Cerebrovascular diseases,258.5
2021,80 à 84 ans,Les deux sexes,Atherosclerosis,7.7
2021,80 à 84 ans,Les deux sexes,Aortic aneurysm and dissection,28.6
2021,80 à 84 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,219.9
2021,80 à 84 ans,Les deux sexes,Pneumoconioses and chemical effects,3.7
2021,80 à 84 ans,Les deux sexes,Pneumonitis due to solids and liquids,30.8
2021,80 à 84 ans,Hommes,Tumeurs malignes,1716.5
2021,80 à 84 ans,Hommes,Diabète sucré,161.3
2021,80 à 84 ans,Hommes,Maladies du coeur,1124.2
2021,80 à 84 ans,Hommes,Essential hypertension and hypertensive renal disease,30.2
2021,80 à 84 ans,Hommes,Cerebrovascular diseases,281.4
2021,80 à 84 ans,Hommes,Atherosclerosis,10.7
2021,80 à 84 ans,Hommes,Aortic aneurysm and dissection,36.6
2021,80 à 84 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,259.2
2021,80 à 84 ans,Hommes,Pneumoconioses and chemical effects,8.0
2021,80 à 84 ans,Hommes,Pneumonitis due to solids and liquids,42.8
2021,80 à 84 ans,Femmes,Tumeurs malignes,1133.8
2021,80 à 84 ans,Femmes,Diabète sucré,110.2
2021,80 à 84 ans,Femmes,Maladies du coeur,684.4
2021,80 à 84 ans,Femmes,Essential hypertension and hypertensive renal disease,25.2
2021,80 à 84 ans,Femmes,Cerebrovascular diseases,240.2
2021,80 à 84 ans,Femmes,Atherosclerosis,5.3
2021,80 à 84 ans,Femmes,Aortic aneurysm and dissection,22.2
2021,80 à 84 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,188.5
2021,80 à 84 ans,Femmes,Pneumoconioses and chemical effects,0.2
2021,80 à 84 ans,Femmes,Pneumonitis due to solids and liquids,21.1
2021,85 ans et plus,Les deux sexes,Tumeurs malignes,2048.9
2021,85 ans et plus,Les deux sexes,Diabète sucré,263.2
2021,85 ans et plus,Les deux sexes,Maladies du coeur,2797.1
2021,85 ans et plus,Les deux sexes,Essential hypertension and hypertensive renal disease,142.7
2021,85 ans et plus,Les deux sexes,Cerebrovascular diseases,722.1
2021,85 ans et plus,Les deux sexes,Atherosclerosis,28.4
2021,85 ans et plus,Les deux sexes,Aortic aneurysm and dissection,57.3
2021,85 ans et plus,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,408.3
2021,85 ans et plus,Les deux sexes,Pneumoconioses and chemical effects,4.5
2021,85 ans et plus,Les deux sexes,Pneumonitis due to solids and liquids,130.9
2021,85 ans et plus,Hommes,Tumeurs malignes,2732.4
2021,85 ans et plus,Hommes,Diabète sucré,312.2
2021,85 ans et plus,Hommes,Maladies du coeur,3102.6
2021,85 ans et plus,Hommes,Essential hypertension and hypertensive renal disease,120.2
2021,85 ans et plus,Hommes,Cerebrovascular diseases,682.4
2021,85 ans et plus,Hommes,Atherosclerosis,27.1
2021,85 ans et plus,Hommes,Aortic aneurysm and dissection,72.7
2021,85 ans et plus,Hommes,Maladies chroniques des voies respiratoires inférieures,503.0
2021,85 ans et plus,Hommes,Pneumoconioses and chemical effects,11.7
2021,85 ans et plus,Hommes,Pneumonitis due to solids and liquids,192.3
2021,85 ans et plus,Femmes,Tumeurs malignes,1644.3
2021,85 ans et plus,Femmes,Diabète sucré,234.2
2021,85 ans et plus,Femmes,Maladies du coeur,2616.2
2021,85 ans et plus,Femmes,Essential hypertension and hypertensive renal disease,156.0
2021,85 ans et plus,Femmes,Cerebrovascular diseases,745.5
2021,85 ans et plus,Femmes,Atherosclerosis,29.2
2021,85 ans et plus,Femmes,Aortic aneurysm and dissection,48.2
2021,85 ans et plus,Femmes,Maladies chroniques des voies respiratoires inférieures,352.2
2021,85 ans et plus,Femmes,Pneumoconioses and chemical effects,0.3
2021,85 ans et plus,Femmes,Pneumonitis due to solids and liquids,94.5
2021,85 à 89 ans,Les deux sexes,Tumeurs malignes,1880.2
2021,85 à 89 ans,Les deux sexes,Diabète sucré,206.9
2021,85 à 89 ans,Les deux sexes,Maladies du coeur,1782.1
2021,85 à 89 ans,Les deux sexes,Essential hypertension and hypertensive renal disease,72.6
2021,85 à 89 ans,Les deux sexes,Cerebrovascular diseases,489.6
2021,85 à 89 ans,Les deux sexes,Atherosclerosis,16.2
2021,85 à 89 ans,Les deux sexes,Aortic aneurysm and dissection,47.3
2021,85 à 89 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,333.7
2021,85 à 89 ans,Les deux sexes,Pneumoconioses and chemical effects,4.2
2021,85 à 89 ans,Les deux sexes,Pneumonitis due to solids and liquids,79.3
2021,85 à 89 ans,Hommes,Tumeurs malignes,2459.3
2021,85 à 89 ans,Hommes,Diabète sucré,249.7
2021,85 à 89 ans,Hommes,Maladies du coeur,2178.2
2021,85 à 89 ans,Hommes,Essential hypertension and hypertensive renal disease,81.8
2021,85 à 89 ans,Hommes,Cerebrovascular diseases,510.7
2021,85 à 89 ans,Hommes,Atherosclerosis,17.8
2021,85 à 89 ans,Hommes,Aortic aneurysm and dissection,57.5
2021,85 à 89 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,400.8
2021,85 à 89 ans,Hommes,Pneumoconioses and chemical effects,9.8
2021,85 à 89 ans,Hommes,Pneumonitis due to solids and liquids,117.8
2021,85 à 89 ans,Femmes,Tumeurs malignes,1483.4
2021,85 à 89 ans,Femmes,Diabète sucré,177.5
2021,85 à 89 ans,Femmes,Maladies du coeur,1510.6
2021,85 à 89 ans,Femmes,Essential hypertension and hypertensive renal disease,66.3
2021,85 à 89 ans,Femmes,Cerebrovascular diseases,475.2
2021,85 à 89 ans,Femmes,Atherosclerosis,15.1
2021,85 à 89 ans,Femmes,Aortic aneurysm and dissection,40.4
2021,85 à 89 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,287.8
2021,85 à 89 ans,Femmes,Pneumoconioses and chemical effects,0.3
2021,85 à 89 ans,Femmes,Pneumonitis due to solids and liquids,52.9
2021,90 ans et plus,Les deux sexes,Tumeurs malignes,2304.7
2021,90 ans et plus,Les deux sexes,Diabète sucré,348.7
2021,90 ans et plus,Les deux sexes,Maladies du coeur,4336.5
2021,90 ans et plus,Les deux sexes,Essential hypertension and hypertensive renal disease,248.9
2021,90 ans et plus,Les deux sexes,Cerebrovascular diseases,1074.6
2021,90 ans et plus,Les deux sexes,Atherosclerosis,47.0
2021,90 ans et plus,Les deux sexes,Aortic aneurysm and dissection,72.4
2021,90 ans et plus,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,521.4
2021,90 ans et plus,Les deux sexes,Pneumoconioses and chemical effects,4.9
2021,90 ans et plus,Les deux sexes,Pneumonitis due to solids and liquids,209.1
2021,90 ans et plus,Hommes,Tumeurs malignes,3260.6
2021,90 ans et plus,Hommes,Diabète sucré,433.1
2021,90 ans et plus,Hommes,Maladies du coeur,4890.0
2021,90 ans et plus,Hommes,Essential hypertension and hypertensive renal disease,194.4
2021,90 ans et plus,Hommes,Cerebrovascular diseases,1014.5
2021,90 ans et plus,Hommes,Atherosclerosis,45.2
2021,90 ans et plus,Hommes,Aortic aneurysm and dissection,102.2
2021,90 ans et plus,Hommes,Maladies chroniques des voies respiratoires inférieures,700.8
2021,90 ans et plus,Hommes,Pneumoconioses and chemical effects,15.4
2021,90 ans et plus,Hommes,Pneumonitis due to solids and liquids,336.4
2021,90 ans et plus,Femmes,Tumeurs malignes,1857.0
2021,90 ans et plus,Femmes,Diabète sucré,309.1
2021,90 ans et plus,Femmes,Maladies du coeur,4077.3
2021,90 ans et plus,Femmes,Essential hypertension and hypertensive renal disease,274.4
2021,90 ans et plus,Femmes,Cerebrovascular diseases,1102.7
2021,90 ans et plus,Femmes,Atherosclerosis,47.9
2021,90 ans et plus,Femmes,Aortic aneurysm and dissection,58.4
2021,90 ans et plus,Femmes,Maladies chroniques des voies respiratoires inférieures,437.5
2021,90 ans et plus,Femmes,Pneumoconioses and chemical effects,0.0
2021,90 ans et plus,Femmes,Pneumonitis due to solids and liquids,149.5
2022,Tous les âges,Les deux sexes,Tumeurs malignes,211.7
2022,Tous les âges,Les deux sexes,Diabète sucré,19.4
2022,Tous les âges,Les deux sexes,Maladies du coeur,147.3
2022,Tous les âges,Les deux sexes,Essential hypertension and hypertensive renal disease,5.3
2022,Tous les âges,Les deux sexes,Cerebrovascular diseases,35.7
2022,Tous les âges,Les deux sexes,Atherosclerosis,1.2
2022,Tous les âges,Les deux sexes,Aortic aneurysm and dissection,3.9
2022,Tous les âges,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,32.0
2022,Tous les âges,Les deux sexes,Pneumoconioses and chemical effects,0.3
2022,Tous les âges,Les deux sexes,Pneumonitis due to solids and liquids,5.4
2022,Tous les âges,Hommes,Tumeurs malignes,224.2
2022,Tous les âges,Hommes,Diabète sucré,22.0
2022,Tous les âges,Hommes,Maladies du coeur,163.7
2022,Tous les âges,Hommes,Essential hypertension and hypertensive renal disease,4.0
2022,Tous les âges,Hommes,Cerebrovascular diseases,32.1
2022,Tous les âges,Hommes,Atherosclerosis,1.1
2022,Tous les âges,Hommes,Aortic aneurysm and dissection,4.9
2022,Tous les âges,Hommes,Maladies chroniques des voies respiratoires inférieures,32.1
2022,Tous les âges,Hommes,Pneumoconioses and chemical effects,0.5
2022,Tous les âges,Hommes,Pneumonitis due to solids and liquids,6.5
2022,Tous les âges,Femmes,Tumeurs malignes,199.3
2022,Tous les âges,Femmes,Diabète sucré,16.8
2022,Tous les âges,Femmes,Maladies du coeur,131.1
2022,Tous les âges,Femmes,Essential hypertension and hypertensive renal disease,6.6
2022,Tous les âges,Femmes,Cerebrovascular diseases,39.4
2022,Tous les âges,Femmes,Atherosclerosis,1.3
2022,Tous les âges,Femmes,Aortic aneurysm and dissection,2.9
2022,Tous les âges,Femmes,Maladies chroniques des voies respiratoires inférieures,32.0
2022,Tous les âges,Femmes,Pneumoconioses and chemical effects,0.0
2022,Tous les âges,Femmes,Pneumonitis due to solids and liquids,4.3
2022,1 à 14 ans,Les deux sexes,Tumeurs malignes,2.1
2022,1 à 14 ans,Les deux sexes,Diabète sucré,0.1
2022,1 à 14 ans,Les deux sexes,Maladies du coeur,0.3
2022,1 à 14 ans,Les deux sexes,Essential hypertension and hypertensive renal disease,0.0
2022,1 à 14 ans,Les deux sexes,Cerebrovascular diseases,0.2
2022,1 à 14 ans,Les deux sexes,Atherosclerosis,0.0
2022,1 à 14 ans,Les deux sexes,Aortic aneurysm and dissection,0.0
2022,1 à 14 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,0.1
2022,1 à 14 ans,Les deux sexes,Pneumoconioses and chemical effects,0.0
2022,1 à 14 ans,Les deux sexes,Pneumonitis due to solids and liquids,0.1
2022,1 à 14 ans,Hommes,Tumeurs malignes,2.1
2022,1 à 14 ans,Hommes,Diabète sucré,0.2
2022,1 à 14 ans,Hommes,Maladies du coeur,0.3
2022,1 à 14 ans,Hommes,Essential hypertension and hypertensive renal disease,0.0
2022,1 à 14 ans,Hommes,Cerebrovascular diseases,0.2
2022,1 à 14 ans,Hommes,Atherosclerosis,0.0
2022,1 à 14 ans,Hommes,Aortic aneurysm and dissection,0.0
2022,1 à 14 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,0.2
2022,1 à 14 ans,Hommes,Pneumoconioses and chemical effects,0.0
2022,1 à 14 ans,Hommes,Pneumonitis due to solids and liquids,0.1
2022,1 à 14 ans,Femmes,Tumeurs malignes,2.1
2022,1 à 14 ans,Femmes,Diabète sucré,0.0
2022,1 à 14 ans,Femmes,Maladies du coeur,0.4
2022,1 à 14 ans,Femmes,Essential hypertension and hypertensive renal disease,0.0
2022,1 à 14 ans,Femmes,Cerebrovascular diseases,0.1
2022,1 à 14 ans,Femmes,Atherosclerosis,0.0
2022,1 à 14 ans,Femmes,Aortic aneurysm and dissection,0.0
2022,1 à 14 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,0.0
2022,1 à 14 ans,Femmes,Pneumoconioses and chemical effects,0.0
2022,1 à 14 ans,Femmes,Pneumonitis due to solids and liquids,0.0
2022,1 à 4 ans,Les deux sexes,Tumeurs malignes,2.0
2022,1 à 4 ans,Les deux sexes,Diabète sucré,0.0
2022,1 à 4 ans,Les deux sexes,Maladies du coeur,0.3
2022,1 à 4 ans,Les deux sexes,Essential hypertension and hypertensive renal disease,0.0
2022,1 à 4 ans,Les deux sexes,Cerebrovascular diseases,0.1
2022,1 à 4 ans,Les deux sexes,Atherosclerosis,0.0
2022,1 à 4 ans,Les deux sexes,Aortic aneurysm and dissection,0.0
2022,1 à 4 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,0.1
2022,1 à 4 ans,Les deux sexes,Pneumoconioses and chemical effects,0.0
2022,1 à 4 ans,Les deux sexes,Pneumonitis due to solids and liquids,0.1
2022,1 à 4 ans,Hommes,Tumeurs malignes,1.9
2022,1 à 4 ans,Hommes,Diabète sucré,0.0
2022,1 à 4 ans,Hommes,Maladies du coeur,0.1
2022,1 à 4 ans,Hommes,Essential hypertension and hypertensive renal disease,0.0
2022,1 à 4 ans,Hommes,Cerebrovascular diseases,0.1
2022,1 à 4 ans,Hommes,Atherosclerosis,0.0
2022,1 à 4 ans,Hommes,Aortic aneurysm and dissection,0.0
2022,1 à 4 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,0.3
2022,1 à 4 ans,Hommes,Pneumoconioses and chemical effects,0.0
2022,1 à 4 ans,Hommes,Pneumonitis due to solids and liquids,0.1
2022,1 à 4 ans,Femmes,Tumeurs malignes,2.0
2022,1 à 4 ans,Femmes,Diabète sucré,0.0
2022,1 à 4 ans,Femmes,Maladies du coeur,0.5
2022,1 à 4 ans,Femmes,Essential hypertension and hypertensive renal disease,0.0
2022,1 à 4 ans,Femmes,Cerebrovascular diseases,0.1
2022,1 à 4 ans,Femmes,Atherosclerosis,0.0
2022,1 à 4 ans,Femmes,Aortic aneurysm and dissection,0.0
2022,1 à 4 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,0.0
2022,1 à 4 ans,Femmes,Pneumoconioses and chemical effects,0.0
2022,1 à 4 ans,Femmes,Pneumonitis due to solids and liquids,0.0
2022,5 à 9 ans,Les deux sexes,Tumeurs malignes,2.2
2022,5 à 9 ans,Les deux sexes,Diabète sucré,0.0
2022,5 à 9 ans,Les deux sexes,Maladies du coeur,0.1
2022,5 à 9 ans,Les deux sexes,Essential hypertension and hypertensive renal disease,0.0
2022,5 à 9 ans,Les deux sexes,Cerebrovascular diseases,0.0
2022,5 à 9 ans,Les deux sexes,Atherosclerosis,0.0
2022,5 à 9 ans,Les deux sexes,Aortic aneurysm and dissection,0.0
2022,5 à 9 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,0.0
2022,5 à 9 ans,Les deux sexes,Pneumoconioses and chemical effects,0.0
2022,5 à 9 ans,Les deux sexes,Pneumonitis due to solids and liquids,0.0
2022,5 à 9 ans,Hommes,Tumeurs malignes,2.3
2022,5 à 9 ans,Hommes,Diabète sucré,0.0
2022,5 à 9 ans,Hommes,Maladies du coeur,0.1
2022,5 à 9 ans,Hommes,Essential hypertension and hypertensive renal disease,0.0
2022,5 à 9 ans,Hommes,Cerebrovascular diseases,0.0
2022,5 à 9 ans,Hommes,Atherosclerosis,0.0
2022,5 à 9 ans,Hommes,Aortic aneurysm and dissection,0.0
2022,5 à 9 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,0.0
2022,5 à 9 ans,Hommes,Pneumoconioses and chemical effects,0.0
2022,5 à 9 ans,Hommes,Pneumonitis due to solids and liquids,0.0
2022,5 à 9 ans,Femmes,Tumeurs malignes,2.1
2022,5 à 9 ans,Femmes,Diabète sucré,0.0
2022,5 à 9 ans,Femmes,Maladies du coeur,0.2
2022,5 à 9 ans,Femmes,Essential hypertension and hypertensive renal disease,0.0
2022,5 à 9 ans,Femmes,Cerebrovascular diseases,0.0
2022,5 à 9 ans,Femmes,Atherosclerosis,0.0
2022,5 à 9 ans,Femmes,Aortic aneurysm and dissection,0.0
2022,5 à 9 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,0.0
2022,5 à 9 ans,Femmes,Pneumoconioses and chemical effects,0.0
2022,5 à 9 ans,Femmes,Pneumonitis due to solids and liquids,0.0
2022,10 à 14 ans,Les deux sexes,Tumeurs malignes,2.1
2022,10 à 14 ans,Les deux sexes,Diabète sucré,0.1
2022,10 à 14 ans,Les deux sexes,Maladies du coeur,0.5
2022,10 à 14 ans,Les deux sexes,Essential hypertension and hypertensive renal disease,0.0
2022,10 à 14 ans,Les deux sexes,Cerebrovascular diseases,0.2
2022,10 à 14 ans,Les deux sexes,Atherosclerosis,0.0
2022,10 à 14 ans,Les deux sexes,Aortic aneurysm and dissection,0.0
2022,10 à 14 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,0.0
2022,10 à 14 ans,Les deux sexes,Pneumoconioses and chemical effects,0.0
2022,10 à 14 ans,Les deux sexes,Pneumonitis due to solids and liquids,0.0
2022,10 à 14 ans,Hommes,Tumeurs malignes,2.0
2022,10 à 14 ans,Hommes,Diabète sucré,0.2
2022,10 à 14 ans,Hommes,Maladies du coeur,0.6
2022,10 à 14 ans,Hommes,Essential hypertension and hypertensive renal disease,0.0
2022,10 à 14 ans,Hommes,Cerebrovascular diseases,0.3
2022,10 à 14 ans,Hommes,Atherosclerosis,0.0
2022,10 à 14 ans,Hommes,Aortic aneurysm and dissection,0.0
2022,10 à 14 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,0.1
2022,10 à 14 ans,Hommes,Pneumoconioses and chemical effects,0.0
2022,10 à 14 ans,Hommes,Pneumonitis due to solids and liquids,0.0
2022,10 à 14 ans,Femmes,Tumeurs malignes,2.2
2022,10 à 14 ans,Femmes,Diabète sucré,0.0
2022,10 à 14 ans,Femmes,Maladies du coeur,0.4
2022,10 à 14 ans,Femmes,Essential hypertension and hypertensive renal disease,0.0
2022,10 à 14 ans,Femmes,Cerebrovascular diseases,0.1
