Year,Niveau de sécurité alimentaire du ménage,Géographie,Genre,Groupe d'âge,Type de famille économique,Minorité visible,Population autochtone,GeoCode,Value
2022,Insécurité alimentaire,Nunavut,Both genders,65 ans et plus,,,,62,47.4
2022,Insécurité alimentaire modérée ou grave,Nunavut,Both genders,65 ans et plus,,,,62,38.4
2022,Insécurité alimentaire grave,Nunavut,Both genders,65 ans et plus,,,,62,18.4
2022,Sécurité alimentaire,Nunavut,Man+,,Toutes les personnes,,,62,34.3
2022,Insécurité alimentaire,Nunavut,Man+,,Toutes les personnes,,,62,65.7
2022,Insécurité alimentaire modérée ou grave,Nunavut,Man+,,Toutes les personnes,,,62,59.4
2022,Insécurité alimentaire modérée,Nunavut,Man+,,Toutes les personnes,,,62,24.0
2022,Insécurité alimentaire grave,Nunavut,Man+,,Toutes les personnes,,,62,35.5
2022,Sécurité alimentaire,Nunavut,Man+,"Hommes+, moins de 18 ans",,,,62,24.4
2022,Insécurité alimentaire,Nunavut,Man+,"Hommes+, moins de 18 ans",,,,62,75.6
2022,Insécurité alimentaire modérée ou grave,Nunavut,Man+,"Hommes+, moins de 18 ans",,,,62,68.2
2022,Insécurité alimentaire modérée,Nunavut,Man+,"Hommes+, moins de 18 ans",,,,62,28.3
2022,Insécurité alimentaire grave,Nunavut,Man+,"Hommes+, moins de 18 ans",,,,62,39.9
2022,Sécurité alimentaire,Nunavut,Man+,"Hommes+, 18 à 64 ans",,,,62,38.3
2022,Insécurité alimentaire,Nunavut,Man+,"Hommes+, 18 à 64 ans",,,,62,61.7
2022,Insécurité alimentaire modérée ou grave,Nunavut,Man+,"Hommes+, 18 à 64 ans",,,,62,56.3
2022,Insécurité alimentaire modérée,Nunavut,Man+,"Hommes+, 18 à 64 ans",,,,62,22.1
2022,Insécurité alimentaire grave,Nunavut,Man+,"Hommes+, 18 à 64 ans",,,,62,34.2
2022,Sécurité alimentaire,Nunavut,Man+,"Hommes+, 65 ans et plus",,,,62,62.0
2022,Sécurité alimentaire,Nunavut,Woman+,,Toutes les personnes,,,62,36.6
2022,Insécurité alimentaire,Nunavut,Woman+,,Toutes les personnes,,,62,63.4
2022,Insécurité alimentaire modérée ou grave,Nunavut,Woman+,,Toutes les personnes,,,62,57.3
2022,Insécurité alimentaire modérée,Nunavut,Woman+,,Toutes les personnes,,,62,24.1
2022,Insécurité alimentaire grave,Nunavut,Woman+,,Toutes les personnes,,,62,33.2
2022,Sécurité alimentaire,Nunavut,Woman+,"Femmes+, moins de 18 ans",,,,62,25.8
2022,Insécurité alimentaire,Nunavut,Woman+,"Femmes+, moins de 18 ans",,,,62,74.2
2022,Insécurité alimentaire modérée ou grave,Nunavut,Woman+,"Femmes+, moins de 18 ans",,,,62,66.0
2022,Insécurité alimentaire modérée,Nunavut,Woman+,"Femmes+, moins de 18 ans",,,,62,30.9
2022,Insécurité alimentaire grave,Nunavut,Woman+,"Femmes+, moins de 18 ans",,,,62,35.2
2022,Sécurité alimentaire,Nunavut,Woman+,"Femmes+, 18 à 64 ans",,,,62,42.7
2022,Insécurité alimentaire,Nunavut,Woman+,"Femmes+, 18 à 64 ans",,,,62,57.3
2022,Insécurité alimentaire modérée ou grave,Nunavut,Woman+,"Femmes+, 18 à 64 ans",,,,62,52.7
2022,Insécurité alimentaire modérée,Nunavut,Woman+,"Femmes+, 18 à 64 ans",,,,62,19.8
2022,Insécurité alimentaire grave,Nunavut,Woman+,"Femmes+, 18 à 64 ans",,,,62,32.8
2022,Sécurité alimentaire,Nunavut,Woman+,"Femmes+, 65 ans et plus",,,,62,42.8
2022,Insécurité alimentaire,Nunavut,Woman+,"Femmes+, 65 ans et plus",,,,62,57.2
2022,Insécurité alimentaire modérée ou grave,Nunavut,Woman+,"Femmes+, 65 ans et plus",,,,62,48.8
2022,Sécurité alimentaire,Nunavut,,,,,,62,28.0
2022,Insécurité alimentaire,Nunavut,,,,,,62,72.0
2022,Insécurité alimentaire modérée ou grave,Nunavut,,,,,,62,66.6
2022,Insécurité alimentaire modérée,Nunavut,,,,,,62,26.1
2022,Insécurité alimentaire grave,Nunavut,,,,,,62,40.4
2023,Sécurité alimentaire,Canada,Both genders,Moins de 18 ans,,,,,67.0
2023,Insécurité alimentaire,Canada,Both genders,Moins de 18 ans,,,,,33.0
2023,Insécurité alimentaire marginale,Canada,Both genders,Moins de 18 ans,,,,,8.0
2023,Insécurité alimentaire modérée ou grave,Canada,Both genders,Moins de 18 ans,,,,,25.0
2023,Insécurité alimentaire modérée,Canada,Both genders,Moins de 18 ans,,,,,17.5
2023,Insécurité alimentaire grave,Canada,Both genders,Moins de 18 ans,,,,,7.5
2023,Sécurité alimentaire,Canada,Both genders,18 à 64 ans,,,,,72.8
2023,Insécurité alimentaire,Canada,Both genders,18 à 64 ans,,,,,27.2
2023,Insécurité alimentaire marginale,Canada,Both genders,18 à 64 ans,,,,,6.6
2023,Insécurité alimentaire modérée ou grave,Canada,Both genders,18 à 64 ans,,,,,20.7
2023,Insécurité alimentaire modérée,Canada,Both genders,18 à 64 ans,,,,,12.8
2023,Insécurité alimentaire grave,Canada,Both genders,18 à 64 ans,,,,,7.9
2023,Sécurité alimentaire,Canada,Both genders,18 à 24 ans,,,,,71.5
2023,Insécurité alimentaire,Canada,Both genders,18 à 24 ans,,,,,28.5
2023,Insécurité alimentaire marginale,Canada,Both genders,18 à 24 ans,,,,,6.2
2023,Insécurité alimentaire modérée ou grave,Canada,Both genders,18 à 24 ans,,,,,22.3
2023,Insécurité alimentaire modérée,Canada,Both genders,18 à 24 ans,,,,,13.9
2023,Insécurité alimentaire grave,Canada,Both genders,18 à 24 ans,,,,,8.4
2023,Sécurité alimentaire,Canada,Both genders,25 à 34 ans,,,,,69.7
2023,Insécurité alimentaire,Canada,Both genders,25 à 34 ans,,,,,30.3
2023,Insécurité alimentaire marginale,Canada,Both genders,25 à 34 ans,,,,,7.6
2023,Insécurité alimentaire modérée ou grave,Canada,Both genders,25 à 34 ans,,,,,22.7
2023,Insécurité alimentaire modérée,Canada,Both genders,25 à 34 ans,,,,,13.8
2023,Insécurité alimentaire grave,Canada,Both genders,25 à 34 ans,,,,,8.9
2023,Sécurité alimentaire,Canada,Both genders,35 à 44 ans,,,,,69.5
2023,Insécurité alimentaire,Canada,Both genders,35 à 44 ans,,,,,30.5
2023,Insécurité alimentaire marginale,Canada,Both genders,35 à 44 ans,,,,,7.1
2023,Insécurité alimentaire modérée ou grave,Canada,Both genders,35 à 44 ans,,,,,23.3
2023,Insécurité alimentaire modérée,Canada,Both genders,35 à 44 ans,,,,,14.9
2023,Insécurité alimentaire grave,Canada,Both genders,35 à 44 ans,,,,,8.4
2023,Sécurité alimentaire,Canada,Both genders,45 à 54 ans,,,,,74.1
2023,Insécurité alimentaire,Canada,Both genders,45 à 54 ans,,,,,25.9
2023,Insécurité alimentaire marginale,Canada,Both genders,45 à 54 ans,,,,,6.1
2023,Insécurité alimentaire modérée ou grave,Canada,Both genders,45 à 54 ans,,,,,19.8
2023,Insécurité alimentaire modérée,Canada,Both genders,45 à 54 ans,,,,,12.5
2023,Insécurité alimentaire grave,Canada,Both genders,45 à 54 ans,,,,,7.2
2023,Sécurité alimentaire,Canada,Both genders,55 à 64 ans,,,,,79.2
2023,Insécurité alimentaire,Canada,Both genders,55 à 64 ans,,,,,20.8
2023,Insécurité alimentaire marginale,Canada,Both genders,55 à 64 ans,,,,,5.5
2023,Insécurité alimentaire modérée ou grave,Canada,Both genders,55 à 64 ans,,,,,15.3
2023,Insécurité alimentaire modérée,Canada,Both genders,55 à 64 ans,,,,,9.0
2023,Insécurité alimentaire grave,Canada,Both genders,55 à 64 ans,,,,,6.4
2023,Sécurité alimentaire,Canada,Both genders,65 ans et plus,,,,,87.2
2023,Insécurité alimentaire,Canada,Both genders,65 ans et plus,,,,,12.8
2023,Insécurité alimentaire marginale,Canada,Both genders,65 ans et plus,,,,,3.6
2023,Insécurité alimentaire modérée ou grave,Canada,Both genders,65 ans et plus,,,,,9.3
2023,Insécurité alimentaire modérée,Canada,Both genders,65 ans et plus,,,,,6.4
2023,Insécurité alimentaire grave,Canada,Both genders,65 ans et plus,,,,,2.9
2023,Sécurité alimentaire,Canada,Man+,,Toutes les personnes,,,,74.8
2023,Insécurité alimentaire,Canada,Man+,,Toutes les personnes,,,,25.2
2023,Insécurité alimentaire marginale,Canada,Man+,,Toutes les personnes,,,,6.1
2023,Insécurité alimentaire modérée ou grave,Canada,Man+,,Toutes les personnes,,,,19.1
2023,Insécurité alimentaire modérée,Canada,Man+,,Toutes les personnes,,,,12.1
2023,Insécurité alimentaire grave,Canada,Man+,,Toutes les personnes,,,,7.0
2023,Sécurité alimentaire,Canada,Man+,"Hommes+, moins de 18 ans",,,,,67.2
2023,Insécurité alimentaire,Canada,Man+,"Hommes+, moins de 18 ans",,,,,32.8
2023,Insécurité alimentaire marginale,Canada,Man+,"Hommes+, moins de 18 ans",,,,,7.7
2023,Insécurité alimentaire modérée ou grave,Canada,Man+,"Hommes+, moins de 18 ans",,,,,25.1
2023,Insécurité alimentaire modérée,Canada,Man+,"Hommes+, moins de 18 ans",,,,,17.4
2023,Insécurité alimentaire grave,Canada,Man+,"Hommes+, moins de 18 ans",,,,,7.7
2023,Sécurité alimentaire,Canada,Man+,"Hommes+, 18 à 64 ans",,,,,73.5
2023,Insécurité alimentaire,Canada,Man+,"Hommes+, 18 à 64 ans",,,,,26.5
2023,Insécurité alimentaire marginale,Canada,Man+,"Hommes+, 18 à 64 ans",,,,,6.4
2023,Insécurité alimentaire modérée ou grave,Canada,Man+,"Hommes+, 18 à 64 ans",,,,,20.1
2023,Insécurité alimentaire modérée,Canada,Man+,"Hommes+, 18 à 64 ans",,,,,12.2
2023,Insécurité alimentaire grave,Canada,Man+,"Hommes+, 18 à 64 ans",,,,,7.9
2023,Sécurité alimentaire,Canada,Man+,"Hommes+, 65 ans et plus",,,,,87.7
2023,Insécurité alimentaire,Canada,Man+,"Hommes+, 65 ans et plus",,,,,12.3
2023,Insécurité alimentaire marginale,Canada,Man+,"Hommes+, 65 ans et plus",,,,,3.5
2023,Insécurité alimentaire modérée ou grave,Canada,Man+,"Hommes+, 65 ans et plus",,,,,8.8
2023,Insécurité alimentaire modérée,Canada,Man+,"Hommes+, 65 ans et plus",,,,,5.9
2023,Insécurité alimentaire grave,Canada,Man+,"Hommes+, 65 ans et plus",,,,,2.9
2023,Sécurité alimentaire,Canada,Woman+,,Toutes les personnes,,,,73.9
2023,Insécurité alimentaire,Canada,Woman+,,Toutes les personnes,,,,26.1
2023,Insécurité alimentaire marginale,Canada,Woman+,,Toutes les personnes,,,,6.4
2023,Insécurité alimentaire modérée ou grave,Canada,Woman+,,Toutes les personnes,,,,19.7
2023,Insécurité alimentaire modérée,Canada,Woman+,,Toutes les personnes,,,,12.9
2023,Insécurité alimentaire grave,Canada,Woman+,,Toutes les personnes,,,,6.8
2023,Sécurité alimentaire,Canada,Woman+,"Femmes+, moins de 18 ans",,,,,66.7
2023,Insécurité alimentaire,Canada,Woman+,"Femmes+, moins de 18 ans",,,,,33.3
2023,Insécurité alimentaire marginale,Canada,Woman+,"Femmes+, moins de 18 ans",,,,,8.3
2023,Insécurité alimentaire modérée ou grave,Canada,Woman+,"Femmes+, moins de 18 ans",,,,,25.0
2023,Insécurité alimentaire modérée,Canada,Woman+,"Femmes+, moins de 18 ans",,,,,17.6
2023,Insécurité alimentaire grave,Canada,Woman+,"Femmes+, moins de 18 ans",,,,,7.4
2023,Sécurité alimentaire,Canada,Woman+,"Femmes+, 18 à 64 ans",,,,,72.0
2023,Insécurité alimentaire,Canada,Woman+,"Femmes+, 18 à 64 ans",,,,,28.0
2023,Insécurité alimentaire marginale,Canada,Woman+,"Femmes+, 18 à 64 ans",,,,,6.8
2023,Insécurité alimentaire modérée ou grave,Canada,Woman+,"Femmes+, 18 à 64 ans",,,,,21.3
2023,Insécurité alimentaire modérée,Canada,Woman+,"Femmes+, 18 à 64 ans",,,,,13.4
2023,Insécurité alimentaire grave,Canada,Woman+,"Femmes+, 18 à 64 ans",,,,,7.9
2023,Sécurité alimentaire,Canada,Woman+,"Femmes+, 65 ans et plus",,,,,86.7
2023,Insécurité alimentaire,Canada,Woman+,"Femmes+, 65 ans et plus",,,,,13.3
2023,Insécurité alimentaire marginale,Canada,Woman+,"Femmes+, 65 ans et plus",,,,,3.6
2023,Insécurité alimentaire modérée ou grave,Canada,Woman+,"Femmes+, 65 ans et plus",,,,,9.7
2023,Insécurité alimentaire modérée,Canada,Woman+,"Femmes+, 65 ans et plus",,,,,6.8
2023,Insécurité alimentaire grave,Canada,Woman+,"Femmes+, 65 ans et plus",,,,,2.9
2023,Sécurité alimentaire,Canada,,,,Population des minorités visibles,,,67.6
2023,Insécurité alimentaire,Canada,,,,Population des minorités visibles,,,32.4
2023,Insécurité alimentaire marginale,Canada,,,,Population des minorités visibles,,,7.3
2023,Insécurité alimentaire modérée ou grave,Canada,,,,Population des minorités visibles,,,25.0
2023,Insécurité alimentaire modérée,Canada,,,,Population des minorités visibles,,,17.5
2023,Insécurité alimentaire grave,Canada,,,,Population des minorités visibles,,,7.6
2023,Sécurité alimentaire,Canada,,,,Sud-Asiatique,,,72.8
2023,Insécurité alimentaire,Canada,,,,Sud-Asiatique,,,27.2
2023,Insécurité alimentaire marginale,Canada,,,,Sud-Asiatique,,,5.6
2023,Insécurité alimentaire modérée ou grave,Canada,,,,Sud-Asiatique,,,21.6
2023,Insécurité alimentaire modérée,Canada,,,,Sud-Asiatique,,,14.0
2023,Insécurité alimentaire grave,Canada,,,,Sud-Asiatique,,,7.6
2023,Sécurité alimentaire,Canada,,,,Chinois,,,78.4
2023,Insécurité alimentaire,Canada,,,,Chinois,,,21.6
2023,Insécurité alimentaire marginale,Canada,,,,Chinois,,,4.5
2023,Insécurité alimentaire modérée ou grave,Canada,,,,Chinois,,,17.2
2023,Insécurité alimentaire modérée,Canada,,,,Chinois,,,12.3
2023,Insécurité alimentaire grave,Canada,,,,Chinois,,,4.9
2023,Sécurité alimentaire,Canada,,,,Noir,,,53.0
2023,Insécurité alimentaire,Canada,,,,Noir,,,47.0
2023,Insécurité alimentaire marginale,Canada,,,,Noir,,,9.1
2023,Insécurité alimentaire modérée ou grave,Canada,,,,Noir,,,37.9
2023,Insécurité alimentaire modérée,Canada,,,,Noir,,,26.3
2023,Insécurité alimentaire grave,Canada,,,,Noir,,,11.6
2023,Sécurité alimentaire,Canada,,,,Philippin,,,63.0
2023,Insécurité alimentaire,Canada,,,,Philippin,,,37.0
2023,Insécurité alimentaire marginale,Canada,,,,Philippin,,,12.9
2023,Insécurité alimentaire modérée ou grave,Canada,,,,Philippin,,,24.2
2023,Insécurité alimentaire modérée,Canada,,,,Philippin,,,19.6
2023,Insécurité alimentaire grave,Canada,,,,Philippin,,,4.6
2023,Sécurité alimentaire,Canada,,,,Arabe,,,68.4
2023,Insécurité alimentaire,Canada,,,,Arabe,,,31.6
2023,Insécurité alimentaire marginale,Canada,,,,Arabe,,,7.2
2023,Insécurité alimentaire modérée ou grave,Canada,,,,Arabe,,,24.5
2023,Insécurité alimentaire modérée,Canada,,,,Arabe,,,16.6
2023,Insécurité alimentaire grave,Canada,,,,Arabe,,,7.9
2023,Sécurité alimentaire,Canada,,,,Latino-Américain,,,62.3
2023,Insécurité alimentaire,Canada,,,,Latino-Américain,,,37.7
2023,Insécurité alimentaire marginale,Canada,,,,Latino-Américain,,,7.9
2023,Insécurité alimentaire modérée ou grave,Canada,,,,Latino-Américain,,,29.7
2023,Insécurité alimentaire modérée,Canada,,,,Latino-Américain,,,23.0
2023,Insécurité alimentaire grave,Canada,,,,Latino-Américain,,,6.7
2023,Sécurité alimentaire,Canada,,,,Asiatique du Sud-Est,,,72.9
2023,Insécurité alimentaire,Canada,,,,Asiatique du Sud-Est,,,27.1
2023,Insécurité alimentaire marginale,Canada,,,,Asiatique du Sud-Est,,,4.6
2023,Insécurité alimentaire modérée ou grave,Canada,,,,Asiatique du Sud-Est,,,22.5
2023,Insécurité alimentaire modérée,Canada,,,,Asiatique du Sud-Est,,,16.9
2023,Insécurité alimentaire grave,Canada,,,,Asiatique du Sud-Est,,,5.6
2023,Sécurité alimentaire,Canada,,,,Autre minorité visible,,,63.5
2023,Insécurité alimentaire,Canada,,,,Autre minorité visible,,,36.5
2023,Insécurité alimentaire marginale,Canada,,,,Autre minorité visible,,,9.6
2023,Insécurité alimentaire modérée ou grave,Canada,,,,Autre minorité visible,,,26.9
2023,Insécurité alimentaire modérée,Canada,,,,Autre minorité visible,,,17.4
2023,Insécurité alimentaire grave,Canada,,,,Autre minorité visible,,,9.5
2023,Sécurité alimentaire,Canada,,,,Pas une minorité visible,,,77.5
2023,Insécurité alimentaire,Canada,,,,Pas une minorité visible,,,22.5
2023,Insécurité alimentaire marginale,Canada,,,,Pas une minorité visible,,,5.8
2023,Insécurité alimentaire modérée ou grave,Canada,,,,Pas une minorité visible,,,16.7
2023,Insécurité alimentaire modérée,Canada,,,,Pas une minorité visible,,,10.2
2023,Insécurité alimentaire grave,Canada,,,,Pas une minorité visible,,,6.5
2023,Sécurité alimentaire,Canada,,,,,Population autochtone,,59.9
2023,Insécurité alimentaire,Canada,,,,,Population autochtone,,40.1
2023,Insécurité alimentaire marginale,Canada,,,,,Population autochtone,,6.4
2023,Insécurité alimentaire modérée ou grave,Canada,,,,,Population autochtone,,33.7
2023,Insécurité alimentaire modérée,Canada,,,,,Population autochtone,,18.2
2023,Insécurité alimentaire grave,Canada,,,,,Population autochtone,,15.5
2023,Sécurité alimentaire,Canada,,,,,Population non autochtone,,74.8
2023,Insécurité alimentaire,Canada,,,,,Population non autochtone,,25.2
2023,Insécurité alimentaire marginale,Canada,,,,,Population non autochtone,,6.3
2023,Insécurité alimentaire modérée ou grave,Canada,,,,,Population non autochtone,,18.9
2023,Insécurité alimentaire modérée,Canada,,,,,Population non autochtone,,12.3
2023,Insécurité alimentaire grave,Canada,,,,,Population non autochtone,,6.6
2023,Sécurité alimentaire,Canada,,,,,Pas une minorité visible ni autochtone,,78.2
2023,Insécurité alimentaire,Canada,,,,,Pas une minorité visible ni autochtone,,21.8
2023,Insécurité alimentaire marginale,Canada,,,,,Pas une minorité visible ni autochtone,,5.8
2023,Insécurité alimentaire modérée ou grave,Canada,,,,,Pas une minorité visible ni autochtone,,16.0
2023,Insécurité alimentaire modérée,Canada,,,,,Pas une minorité visible ni autochtone,,9.9
2023,Insécurité alimentaire grave,Canada,,,,,Pas une minorité visible ni autochtone,,6.1
2023,Sécurité alimentaire,Canada,,,,,,,38.4
2023,Insécurité alimentaire,Canada,,,,,,,61.6
2023,Insécurité alimentaire modérée ou grave,Canada,,,,,,,58.5
2023,Insécurité alimentaire modérée,Canada,,,,,,,22.9
2023,Insécurité alimentaire grave,Canada,,,,,,,35.6
2023,Sécurité alimentaire,Provinces de l'Atlantique,Both genders,Moins de 18 ans,,,,,61.0
2023,Insécurité alimentaire,Provinces de l'Atlantique,Both genders,Moins de 18 ans,,,,,39.0
2023,Insécurité alimentaire marginale,Provinces de l'Atlantique,Both genders,Moins de 18 ans,,,,,9.0
2023,Insécurité alimentaire modérée ou grave,Provinces de l'Atlantique,Both genders,Moins de 18 ans,,,,,29.9
2023,Insécurité alimentaire modérée,Provinces de l'Atlantique,Both genders,Moins de 18 ans,,,,,19.7
2023,Insécurité alimentaire grave,Provinces de l'Atlantique,Both genders,Moins de 18 ans,,,,,10.3
2023,Sécurité alimentaire,Provinces de l'Atlantique,Both genders,18 à 64 ans,,,,,68.0
2023,Insécurité alimentaire,Provinces de l'Atlantique,Both genders,18 à 64 ans,,,,,32.0
2023,Insécurité alimentaire marginale,Provinces de l'Atlantique,Both genders,18 à 64 ans,,,,,7.7
2023,Insécurité alimentaire modérée ou grave,Provinces de l'Atlantique,Both genders,18 à 64 ans,,,,,24.2
2023,Insécurité alimentaire modérée,Provinces de l'Atlantique,Both genders,18 à 64 ans,,,,,14.5
2023,Insécurité alimentaire grave,Provinces de l'Atlantique,Both genders,18 à 64 ans,,,,,9.7
2023,Sécurité alimentaire,Provinces de l'Atlantique,Both genders,18 à 24 ans,,,,,64.7
2023,Insécurité alimentaire,Provinces de l'Atlantique,Both genders,18 à 24 ans,,,,,35.3
2023,Insécurité alimentaire marginale,Provinces de l'Atlantique,Both genders,18 à 24 ans,,,,,7.4
2023,Insécurité alimentaire modérée ou grave,Provinces de l'Atlantique,Both genders,18 à 24 ans,,,,,27.9
2023,Insécurité alimentaire modérée,Provinces de l'Atlantique,Both genders,18 à 24 ans,,,,,15.2
2023,Insécurité alimentaire grave,Provinces de l'Atlantique,Both genders,18 à 24 ans,,,,,12.7
2023,Sécurité alimentaire,Provinces de l'Atlantique,Both genders,25 à 34 ans,,,,,62.9
2023,Insécurité alimentaire,Provinces de l'Atlantique,Both genders,25 à 34 ans,,,,,37.1
